0,0.0,0.0,-0.33884297520661155,-0.1487603305785124,-0.5867768595041323,-0.34710743801652894,-0.8016528925619835,-0.4380165289256198,-1.0,-0.5206611570247934,-0.3305785123966942,-0.7933884297520661,-0.6528925619834711,-0.8264462809917356,-0.8512396694214877,-0.7520661157024794,-1.0,-0.6528925619834711,-0.23140495867768596,-0.8099173553719008,-0.6528925619834711,-0.8512396694214877,-0.8512396694214877,-0.7355371900826446,-0.9917355371900827,-0.6115702479338843,-0.15702479338842976,-0.7768595041322314,-0.5619834710743802,-0.8181818181818182,-0.7933884297520661,-0.71900826446281,-0.9669421487603306,-0.6033057851239669,-0.12396694214876033,-0.6942148760330579,-0.47107438016528924,-0.7107438016528925,-0.6694214876033058,-0.6859504132231405,-0.8264462809917356,-0.6363636363636364
0,0.0,0.0,-0.33884297520661155,-0.1652892561983471,-0.5785123966942148,-0.36363636363636365,-0.8016528925619835,-0.4628099173553719,-1.0,-0.5371900826446281,-0.2727272727272727,-0.7933884297520661,-0.6115702479338843,-0.8347107438016529,-0.8264462809917356,-0.7603305785123967,-0.9834710743801653,-0.6611570247933884,-0.18181818181818182,-0.8099173553719008,-0.6198347107438017,-0.859504132231405,-0.8347107438016529,-0.7520661157024794,-0.9834710743801653,-0.6198347107438017,-0.12396694214876033,-0.7768595041322314,-0.5454545454545454,-0.8264462809917356,-0.7851239669421488,-0.7272727272727273,-0.9586776859504132,-0.6115702479338843,-0.11570247933884298,-0.6942148760330579,-0.4628099173553719,-0.7272727272727273,-0.6611570247933884,-0.71900826446281,-0.8264462809917356,-0.6859504132231405
0,0.0,0.0,-0.3333333333333333,-0.11666666666666667,-0.575,-0.3,-0.7833333333333333,-0.4,-0.975,-0.48333333333333334,-0.4083333333333333,-0.6333333333333333,-0.6666666666666666,-0.7,-0.85,-0.6666666666666666,-1.0,-0.6,-0.325,-0.675,-0.6583333333333333,-0.7583333333333333,-0.8416666666666667,-0.6916666666666667,-0.9916666666666667,-0.5833333333333334,-0.24166666666666667,-0.6916666666666667,-0.575,-0.7833333333333333,-0.7833333333333333,-0.7083333333333334,-0.9416666666666667,-0.6,-0.175,-0.675,-0.4666666666666667,-0.7583333333333333,-0.65,-0.75,-0.8,-0.7166666666666667
0,0.0,0.0,-0.3220338983050847,-0.0847457627118644,-0.576271186440678,-0.2542372881355932,-0.7711864406779662,-0.3389830508474576,-0.9576271186440678,-0.4322033898305085,-0.4576271186440678,-0.5677966101694916,-0.6949152542372882,-0.6271186440677966,-0.864406779661017,-0.5932203389830508,-1.0,-0.5169491525423728,-0.3813559322033898,-0.6271186440677966,-0.6610169491525424,-0.6949152542372882,-0.8305084745762712,-0.635593220338983,-0.9745762711864406,-0.5423728813559322,-0.288135593220339,-0.6694915254237288,-0.576271186440678,-0.7542372881355932,-0.7711864406779662,-0.7033898305084746,-0.923728813559322,-0.6101694915254238,-0.19491525423728814,-0.6779661016949152,-0.4661016949152542,-0.7372881355932204,-0.635593220338983,-0.7288135593220338,-0.788135593220339,-0.6949152542372882
0,0.0,0.0,-0.33884297520661155,-0.1652892561983471,-0.5702479338842975,-0.35537190082644626,-0.7851239669421488,-0.4462809917355372,-0.9669421487603306,-0.5206611570247934,-0.2396694214876033,-0.7768595041322314,-0.5950413223140496,-0.7851239669421488,-0.8099173553719008,-0.7272727272727273,-0.9834710743801653,-0.6611570247933884,-0.19008264462809918,-0.7768595041322314,-0.6363636363636364,-0.8181818181818182,-0.8512396694214877,-0.71900826446281,-1.0,-0.6033057851239669,-0.17355371900826447,-0.743801652892562,-0.5950413223140496,-0.7851239669421488,-0.8181818181818182,-0.7024793388429752,-0.9834710743801653,-0.6033057851239669,-0.2066115702479339,-0.6694214876033058,-0.5371900826446281,-0.71900826446281,-0.71900826446281,-0.7024793388429752,-0.8760330578512396,-0.6611570247933884
0,0.0,0.0,-0.35344827586206895,-0.20689655172413793,-0.5603448275862069,-0.4051724137931034,-0.7672413793103449,-0.5258620689655172,-0.9396551724137931,-0.6293103448275862,-0.16379310344827586,-0.8362068965517241,-0.5603448275862069,-0.9051724137931034,-0.7931034482758621,-0.8362068965517241,-0.9482758620689655,-0.7672413793103449,-0.12931034482758622,-0.8275862068965517,-0.603448275862069,-0.9137931034482759,-0.8362068965517241,-0.8275862068965517,-1.0,-0.7241379310344828,-0.15517241379310345,-0.7672413793103449,-0.5948275862068966,-0.853448275862069,-0.8275862068965517,-0.7931034482758621,-0.9913793103448276,-0.7068965517241379,-0.23275862068965517,-0.6724137931034483,-0.5689655172413793,-0.75,-0.7586206896551724,-0.75,-0.9051724137931034,-0.7155172413793104
0,0.0,0.0,-0.336,-0.112,-0.568,-0.296,-0.768,-0.376,-0.952,-0.456,-0.32,-0.672,-0.632,-0.68,-0.824,-0.608,-0.968,-0.528,-0.256,-0.712,-0.664,-0.72,-0.856,-0.624,-1.0,-0.496,-0.216,-0.704,-0.616,-0.728,-0.832,-0.616,-0.984,-0.504,-0.224,-0.656,-0.552,-0.68,-0.736,-0.64,-0.888,-0.576
0,0.0,0.0,-0.30578512396694213,-0.06611570247933884,-0.5619834710743802,-0.2066115702479339,-0.7603305785123967,-0.2892561983471074,-0.9421487603305785,-0.371900826446281,-0.49586776859504134,-0.48760330578512395,-0.7107438016528925,-0.5454545454545454,-0.8677685950413223,-0.5206611570247934,-1.0,-0.4628099173553719,-0.4214876033057851,-0.5537190082644629,-0.6694214876033058,-0.6198347107438017,-0.8264462809917356,-0.5785123966942148,-0.9669421487603306,-0.49586776859504134,-0.32231404958677684,-0.6115702479338843,-0.5785123966942148,-0.6859504132231405,-0.7520661157024794,-0.6528925619834711,-0.9008264462809917,-0.5619834710743802,-0.19834710743801653,-0.6363636363636364,-0.4380165289256198,-0.7107438016528925,-0.6033057851239669,-0.7024793388429752,-0.743801652892562,-0.6611570247933884
0,0.0,0.0,-0.30833333333333335,-0.09166666666666666,-0.5666666666666667,-0.25833333333333336,-0.7833333333333333,-0.3416666666666667,-0.975,-0.4083333333333333,-0.4166666666666667,-0.6083333333333333,-0.6666666666666666,-0.65,-0.85,-0.6,-1.0,-0.525,-0.3333333333333333,-0.65,-0.6583333333333333,-0.7083333333333334,-0.825,-0.625,-0.975,-0.5166666666666667,-0.23333333333333334,-0.6666666666666666,-0.5583333333333333,-0.7333333333333333,-0.75,-0.6583333333333333,-0.9166666666666666,-0.5416666666666666,-0.15,-0.6333333333333333,-0.44166666666666665,-0.6916666666666667,-0.6166666666666667,-0.6916666666666667,-0.7666666666666667,-0.6583333333333333
0,0.0,0.0,-0.34146341463414637,-0.14634146341463414,-0.5691056910569106,-0.34146341463414637,-0.7804878048780488,-0.43902439024390244,-0.975609756097561,-0.5203252032520326,-0.3008130081300813,-0.7398373983739838,-0.6178861788617886,-0.7642276422764228,-0.8292682926829268,-0.6910569105691057,-0.983739837398374,-0.6097560975609756,-0.21951219512195122,-0.7642276422764228,-0.6341463414634146,-0.8048780487804879,-0.8455284552845529,-0.7073170731707317,-1.0,-0.5934959349593496,-0.17886178861788618,-0.7479674796747967,-0.5853658536585366,-0.7886178861788617,-0.8130081300813008,-0.6991869918699187,-0.983739837398374,-0.5934959349593496,-0.17073170731707318,-0.6910569105691057,-0.5121951219512195,-0.7235772357723578,-0.7073170731707317,-0.7073170731707317,-0.8780487804878049,-0.6747967479674797
0,0.0,0.0,-0.30578512396694213,-0.08264462809917356,-0.5619834710743802,-0.24793388429752067,-0.7520661157024794,-0.34710743801652894,-0.9421487603305785,-0.4297520661157025,-0.4793388429752066,-0.512396694214876,-0.6942148760330579,-0.6115702479338843,-0.859504132231405,-0.5950413223140496,-1.0,-0.5371900826446281,-0.4049586776859504,-0.5867768595041323,-0.6528925619834711,-0.6776859504132231,-0.8181818181818182,-0.6528925619834711,-0.9669421487603306,-0.5702479338842975,-0.2975206611570248,-0.6363636363636364,-0.5537190082644629,-0.743801652892562,-0.71900826446281,-0.71900826446281,-0.8677685950413223,-0.6363636363636364,-0.1652892561983471,-0.6611570247933884,-0.39669421487603307,-0.7603305785123967,-0.5537190082644629,-0.768595041322314,-0.7024793388429752,-0.743801652892562
0,0.0,0.0,-0.2916666666666667,-0.08333333333333333,-0.5583333333333333,-0.25833333333333336,-0.7583333333333333,-0.35,-0.9416666666666667,-0.425,-0.475,-0.5916666666666667,-0.7083333333333334,-0.675,-0.8666666666666667,-0.625,-1.0,-0.525,-0.36666666666666664,-0.6416666666666667,-0.6416666666666667,-0.7333333333333333,-0.8,-0.65,-0.925,-0.525,-0.24166666666666667,-0.6583333333333333,-0.5,-0.75,-0.6666666666666666,-0.675,-0.8166666666666667,-0.5583333333333333,-0.09166666666666666,-0.65,-0.3416666666666667,-0.7083333333333334,-0.5166666666666667,-0.6916666666666667,-0.6666666666666666,-0.6583333333333333
0,0.0,0.0,-0.33587786259541985,-0.15267175572519084,-0.5801526717557252,-0.31297709923664124,-0.7938931297709924,-0.3893129770992366,-0.9847328244274809,-0.45038167938931295,-0.2900763358778626,-0.7480916030534351,-0.648854961832061,-0.7633587786259542,-0.8473282442748091,-0.6717557251908397,-1.0,-0.5725190839694656,-0.20610687022900764,-0.7633587786259542,-0.648854961832061,-0.7862595419847328,-0.8549618320610687,-0.6641221374045801,-0.9923664122137404,-0.5419847328244275,-0.15267175572519084,-0.7251908396946565,-0.5725190839694656,-0.7480916030534351,-0.7938931297709924,-0.648854961832061,-0.9541984732824428,-0.5419847328244275,-0.1450381679389313,-0.6335877862595419,-0.48091603053435117,-0.6564885496183206,-0.6641221374045801,-0.6335877862595419,-0.8091603053435115,-0.6030534351145038
0,0.0,0.0,-0.3230769230769231,-0.14615384615384616,-0.5769230769230769,-0.3230769230769231,-0.7923076923076923,-0.4,-1.0,-0.45384615384615384,-0.2923076923076923,-0.7615384615384615,-0.6307692307692307,-0.7692307692307693,-0.8307692307692308,-0.676923076923077,-0.9923076923076923,-0.5769230769230769,-0.2153846153846154,-0.7769230769230769,-0.6461538461538462,-0.8,-0.8461538461538461,-0.676923076923077,-0.9923076923076923,-0.5615384615384615,-0.16153846153846155,-0.7384615384615385,-0.5692307692307692,-0.7692307692307693,-0.8,-0.6615384615384615,-0.9692307692307692,-0.5538461538461539,-0.15384615384615385,-0.6461538461538462,-0.4846153846153846,-0.676923076923077,-0.6692307692307692,-0.6615384615384615,-0.8307692307692308,-0.6307692307692307
0,0.0,0.0,-0.3333333333333333,-0.13178294573643412,-0.5736434108527132,-0.3023255813953488,-0.7906976744186046,-0.3798449612403101,-0.9689922480620154,-0.4573643410852713,-0.3178294573643411,-0.7441860465116279,-0.6511627906976745,-0.7441860465116279,-0.8449612403100775,-0.6589147286821705,-0.9922480620155039,-0.5581395348837209,-0.24031007751937986,-0.7596899224806202,-0.6666666666666666,-0.7751937984496124,-0.8682170542635659,-0.6511627906976745,-1.0,-0.5193798449612403,-0.1937984496124031,-0.7286821705426356,-0.6046511627906976,-0.7364341085271318,-0.8217054263565892,-0.6356589147286822,-0.9767441860465116,-0.5193798449612403,-0.17829457364341086,-0.6434108527131783,-0.5193798449612403,-0.6589147286821705,-0.7131782945736435,-0.6356589147286822,-0.8682170542635659,-0.5968992248062015
0,0.0,0.0,-0.328125,-0.1171875,-0.5703125,-0.28125,-0.78125,-0.359375,-0.96875,-0.421875,-0.390625,-0.6328125,-0.671875,-0.6796875,-0.8515625,-0.6171875,-1.0,-0.53125,-0.3125,-0.6640625,-0.671875,-0.7265625,-0.859375,-0.6328125,-1.0,-0.5078125,-0.2421875,-0.671875,-0.59375,-0.71875,-0.8125,-0.640625,-0.96875,-0.5234375,-0.203125,-0.6328125,-0.5078125,-0.671875,-0.6953125,-0.6484375,-0.8515625,-0.6015625
